25;1;1;;;;;;;;;
2502724;3;299;3163;;;;;;;;
2521744;2;300;19020;;;;;;;;
2524921;3;301;3177;;;;;;;;
2528100;2;302;3179;;;;;;;;
2531281;2;303;3181;;;;;;;;
2534464;1;304;3183;;;;;;;;
2537649;1;305;3185;;;;;;;;
2540836;1;306;3187;;;;;;;;
2547216;2;307;6380;;;;;;;;
2560000;1;308;12784;;;;;;;;
2563201;2;309;3201;;;;;;;;
2566404;1;310;3203;;;;;;;;
2569609;1;311;3205;;;;;;;;
2572816;2;312;3207;;;;;;;;
2579236;2;313;6420;;;;;;;;
2582449;2;314;3213;;;;;;;;
2588881;1;315;6432;;;;;;;;
2592100;2;316;3219;;;;;;;;
2608225;3;317;16125;;;;;;;;
2611456;1;318;3231;;;;;;;;
2640625;2;319;29169;;;;;;;;
2650384;1;320;9759;;;;;;;;
2653641;1;321;3257;;;;;;;;
2656900;1;322;3259;;;;;;;;
2669956;1;323;13056;;;;;;;;
2673225;3;324;3269;;;;;;;;
2706025;2;325;32800;;;;;;;;
2715904;1;326;9879;;;;;;;;
2722500;3;327;6596;;;;;;;;
2725801;2;328;3301;;;;;;;;
2735716;1;329;9915;;;;;;;;
2739025;2;330;3309;;;;;;;;
2745649;1;331;6624;;;;;;;;
2752281;3;332;6632;;;;;;;;
2758921;2;333;6640;;;;;;;;
2772225;4;334;13304;;;;;;;;
2815684;1;335;43459;;;;;;;;
2825761;2;336;10077;;;;;;;;
2839225;3;337;13464;;;;;;;;
2842596;2;338;3371;;;;;;;;
2845969;1;339;3373;;;;;;;;
2852721;3;340;6752;;;;;;;;
2856100;1;341;3379;;;;;;;;
2859481;1;342;3381;;;;;;;;
2873025;2;343;13544;;;;;;;;
2907025;2;344;34000;;;;;;;;
2927521;3;345;20496;;;;;;;;
2941225;3;346;13704;;;;;;;;
2944656;1;347;3431;;;;;;;;
2954961;1;348;10305;;;;;;;;
2958400;1;349;3439;;;;;;;;
2965284;2;350;6884;;;;;;;;
2982529;3;351;17245;;;;;;;;
2985984;1;352;3455;;;;;;;;
3010225;2;353;24241;;;;;;;;
3052009;1;354;41784;;;;;;;;
3062500;1;355;10491;;;;;;;;
3080025;1;356;17525;;;;;;;;
3125824;2;357;45799;;;;;;;;
3143529;1;358;17705;;;;;;;;
3157729;1;359;14200;;;;;;;;
3182656;1;360;24927;;;;;;;;
3186225;2;361;3569;;;;;;;;
3200521;2;362;14296;;;;;;;;
3222025;4;363;21504;;;;;;;;
3225616;2;364;3591;;;;;;;;
3250809;1;365;25193;;;;;;;;
3254416;1;366;3607;;;;;;;;
3265249;2;367;10833;;;;;;;;
3290596;1;368;25347;;;;;;;;
3294225;3;369;3629;;;;;;;;
3297856;1;370;3631;;;;;;;;
3305124;1;371;7268;;;;;;;;
3330625;1;372;25501;;;;;;;;
3345241;1;373;14616;;;;;;;;
3356224;2;374;10983;;;;;;;;
3367225;2;375;11001;;;;;;;;
3404025;1;376;36800;;;;;;;;
3422500;2;377;18475;;;;;;;;
3441025;1;378;18525;;;;;;;;
3452164;1;379;11139;;;;;;;;
3478225;2;380;26061;;;;;;;;
3508129;1;381;29904;;;;;;;;
3523129;2;382;15000;;;;;;;;
3526884;1;383;3755;;;;;;;;
3541924;1;384;15040;;;;;;;;
3568321;1;385;26397;;;;;;;;
3572100;1;386;3779;;;;;;;;
3587236;1;387;15136;;;;;;;;
3625216;2;388;37980;;;;;;;;
3629025;2;389;3809;;;;;;;;
3651921;1;390;22896;;;;;;;;
3667225;2;391;15304;;;;;;;;
3682561;1;392;15336;;;;;;;;
3744225;2;393;61664;;;;;;;;
3759721;1;394;15496;;;;;;;;
3775249;1;395;15528;;;;;;;;
3783025;1;396;7776;;;;;;;;
3802500;1;397;19475;;;;;;;;
3822025;3;398;19525;;;;;;;;
3825936;1;399;3911;;;;;;;;
3857296;1;400;31360;;;;;;;;
3861225;2;401;3929;;;;;;;;
3900625;1;402;39400;;;;;;;;
3908529;1;403;7904;;;;;;;;
3936256;1;404;27727;;;;;;;;
3940225;2;405;3969;;;;;;;;
3952144;1;406;11919;;;;;;;;
3956121;1;407;3977;;;;;;;;
3980025;1;408;23904;;;;;;;;
4020025;2;409;40000;;;;;;;;
4052169;1;410;32144;;;;;;;;
4060225;2;411;8056;;;;;;;;
4064256;1;412;4031;;;;;;;;
4092529;2;413;28273;;;;;;;;
4100625;1;414;8096;;;;;;;;
4141225;2;415;40600;;;;;;;;
4145296;1;416;4071;;;;;;;;
4182025;2;417;36729;;;;;;;;
4202500;2;418;20475;;;;;;;;
4223025;3;419;20525;;;;;;;;
4235364;1;420;12339;;;;;;;;
4251844;1;421;16480;;;;;;;;
4264225;3;422;12381;;;;;;;;
4268356;1;423;4131;;;;;;;;
4347225;2;424;78869;;;;;;;;
4389025;1;425;41800;;;;;;;;
4431025;1;426;42000;;;;;;;;
4435236;1;427;4211;;;;;;;;
4452100;1;428;16864;;;;;;;;
4456321;1;429;4221;;;;;;;;
4473225;2;430;16904;;;;;;;;
4485924;1;431;12699;;;;;;;;
4502884;1;432;16960;;;;;;;;
4507129;1;433;4245;;;;;;;;
4524129;2;434;17000;;;;;;;;
4528384;1;435;4255;;;;;;;;
4532641;1;436;4257;;;;;;;;
4562496;1;437;29855;;;;;;;;
4592449;1;438;29953;;;;;;;;
4601025;1;439;8576;;;;;;;;
4622500;2;440;21475;;;;;;;;
4644025;1;441;21525;;;;;;;;
4652649;1;442;8624;;;;;;;;
4687225;2;443;34576;;;;;;;;
4730625;1;444;43400;;;;;;;;
4752400;1;445;21775;;;;;;;;
4774225;2;446;21825;;;;;;;;
4818025;1;447;43800;;;;;;;;
4853209;1;448;35184;;;;;;;;
4862025;2;449;8816;;;;;;;;
4875264;1;450;13239;;;;;;;;
4888521;1;451;13257;;;;;;;;
4906225;2;452;17704;;;;;;;;
4919524;1;453;13299;;;;;;;;
5013121;1;454;93597;;;;;;;;
5022081;2;455;8960;;;;;;;;
5112121;2;456;90040;;;;;;;;
5121169;1;457;9048;;;;;;;;
5139289;1;458;18120;;;;;;;;
5143824;1;459;4535;;;;;;;;
5184729;1;460;40905;;;;;;;;
5189284;1;461;4555;;;;;;;;
5202961;2;462;13677;;;;;;;;
5212089;2;463;9128;;;;;;;;
5230369;1;464;18280;;;;;;;;
5234944;1;465;4575;;;;;;;;
5244100;1;466;9156;;;;;;;;
5248681;1;467;4581;;;;;;;;
5262436;2;468;13755;;;;;;;;
5271616;1;469;9180;;;;;;;;
5276209;2;470;4593;;;;;;;;
5280804;1;471;4595;;;;;;;;
5290000;1;472;9196;;;;;;;;
5294601;1;473;4601;;;;;;;;
5299204;2;474;4603;;;;;;;;
5322249;3;475;23045;;;;;;;;
5326864;1;476;4615;;;;;;;;
5340721;1;477;13857;;;;;;;;
5373124;1;478;32403;;;;;;;;
5382400;1;479;9276;;;;;;;;
5396329;1;480;13929;;;;;;;;
5410276;1;481;13947;;;;;;;;
5414929;1;482;4653;;;;;;;;
5424241;2;483;9312;;;;;;;;
5428900;1;484;4659;;;;;;;;
5438224;2;485;9324;;;;;;;;
5442889;1;486;4665;;;;;;;;
5466244;1;487;23355;;;;;;;;
5470921;1;488;4677;;;;;;;;
5480281;1;489;9360;;;;;;;;
5602689;1;490;122408;;;;;;;;
5607424;1;491;4735;;;;;;;;
5612161;1;492;4737;;;;;;;;
5621641;1;493;9480;;;;;;;;
5626384;1;494;4743;;;;;;;;
5631129;1;495;4745;;;;;;;;
5673924;1;496;42795;;;;;;;;
5692996;1;497;19072;;;;;;;;
5707321;1;498;14325;;;;;;;;
5712100;1;499;4779;;;;;;;;
5721664;1;500;9564;;;;;;;;
5726449;1;501;4785;;;;;;;;
5731236;1;502;4787;;;;;;;;
5779216;1;503;47980;;;;;;;;
5803281;1;504;24065;;;;;;;;
5812921;2;505;9640;;;;;;;;
5827396;1;506;14475;;;;;;;;
5846724;1;507;19328;;;;;;;;
5861241;1;508;14517;;;;;;;;
5870929;1;509;9688;;;;;;;;
5890329;1;510;19400;;;;;;;;
5914624;1;511;24295;;;;;;;;
5948721;1;512;34097;;;;;;;;
5968249;1;513;19528;;;;;;;;
5982916;1;514;14667;;;;;;;;
5992704;1;515;9788;;;;;;;;
6002500;1;516;9796;;;;;;;;
6027025;2;517;24525;;;;;;;;
6076225;2;518;49200;;;;;;;;
6115729;1;519;39504;;;;;;;;
6165289;1;520;49560;;;;;;;;
6170256;1;521;4967;;;;;;;;
6195121;1;522;24865;;;;;;;;
6205081;1;523;9960;;;;;;;;
6215049;1;524;9968;;;;;;;;
6235009;1;525;19960;;;;;;;;
6245001;1;526;9992;;;;;;;;
6250000;1;527;4999;;;;;;;;
6265009;1;528;15009;;;;;;;;
6285049;1;529;20040;;;;;;;;
6295081;1;530;10032;;;;;;;;
6305121;1;531;10040;;;;;;;;
6330256;1;532;25135;;;;;;;;
6335289;1;533;5033;;;;;;;;
6385729;1;534;50440;;;;;;;;
6421156;1;535;35427;;;;;;;;
6426225;3;536;5069;;;;;;;;
6446521;1;537;20296;;;;;;;;
6477025;1;538;30504;;;;;;;;
6512704;1;539;35679;;;;;;;;
6522916;2;540;10212;;;;;;;;
6538249;1;541;15333;;;;;;;;
6594624;1;542;56375;;;;;;;;
6625476;1;543;30852;;;;;;;;
6630625;1;544;5149;;;;;;;;
6651241;1;545;20616;;;;;;;;
6682225;3;546;30984;;;;;;;;
6692569;1;547;10344;;;;;;;;
6734025;1;548;41456;;;;;;;;
6765201;1;549;31176;;;;;;;;
6786025;1;550;20824;;;;;;;;
6822544;2;551;36519;;;;;;;;
6838225;2;552;15681;;;;;;;;
6853924;1;553;15699;;;;;;;;
6890625;1;554;36701;;;;;;;;
6943225;2;555;52600;;;;;;;;
6996025;1;556;52800;;;;;;;;
7022500;2;557;26475;;;;;;;;
7049025;1;558;26525;;;;;;;;
7102225;3;559;53200;;;;;;;;
7123561;1;560;21336;;;;;;;;
7150276;1;561;26715;;;;;;;;
7203856;1;562;53580;;;;;;;;
7209225;3;563;5369;;;;;;;;
7214596;1;564;5371;;;;;;;;
7225344;2;565;10748;;;;;;;;
7252249;3;566;26905;;;;;;;;
7257636;1;567;5387;;;;;;;;
7263025;2;568;5389;;;;;;;;
7295401;1;569;32376;;;;;;;;
7317025;1;570;21624;;;;;;;;
7349521;1;571;32496;;;;;;;;
7371225;2;572;21704;;;;;;;;
7387524;1;573;16299;;;;;;;;
7436529;1;574;49005;;;;;;;;
7452900;1;575;16371;;;;;;;;
7480225;2;576;27325;;;;;;;;
7502121;2;577;21896;;;;;;;;
7524049;1;578;21928;;;;;;;;
7656289;1;579;132240;;;;;;;;
7689529;1;580;33240;;;;;;;;
7700625;1;581;11096;;;;;;;;
7739524;1;582;38899;;;;;;;;
7778521;1;583;38997;;;;;;;;
7795264;1;584;16743;;;;;;;;
7812025;2;585;16761;;;;;;;;
7851204;1;586;39179;;;;;;;;
7868025;1;587;16821;;;;;;;;
7924225;3;588;56200;;;;;;;;
7929856;1;589;5631;;;;;;;;
7952400;1;590;22544;;;;;;;;
7980625;1;591;28225;;;;;;;;
8025889;1;592;45264;;;;;;;;
8037225;2;593;11336;;;;;;;;
8054244;1;594;17019;;;;;;;;
8059921;1;595;5677;;;;;;;;
8094025;1;596;34104;;;;;;;;
8122500;2;597;28475;;;;;;;;
8185321;1;598;62821;;;;;;;;
8208225;3;599;22904;;;;;;;;
8213956;1;600;5731;;;;;;;;
8225424;3;601;11468;;;;;;;;
8254129;2;602;28705;;;;;;;;
8259876;1;603;5747;;;;;;;;
8305924;1;604;46048;;;;;;;;
8323225;3;605;17301;;;;;;;;
8352100;1;606;28875;;;;;;;;
8375236;1;607;23136;;;;;;;;
8381025;1;608;5789;;;;;;;;
8439025;1;609;58000;;;;;;;;
8497225;2;610;58200;;;;;;;;
8514724;1;611;17499;;;;;;;;
8526400;1;612;11676;;;;;;;;
8532241;2;613;5841;;;;;;;;
8543929;1;614;11688;;;;;;;;
8567329;1;615;23400;;;;;;;;
8596624;1;616;29295;;;;;;;;
8614225;2;617;17601;;;;;;;;
8625969;1;618;11744;;;;;;;;
8673025;1;619;47056;;;;;;;;
8702500;1;620;29475;;;;;;;;
8732025;2;621;29525;;;;;;;;
8767521;1;622;35496;;;;;;;;
8785296;1;623;17775;;;;;;;;
8791225;2;624;5929;;;;;;;;
8862529;2;625;71304;;;;;;;;
8904256;1;626;41727;;;;;;;;
8910225;2;627;5969;;;;;;;;
8952064;1;628;41839;;;;;;;;
8970025;1;629;17961;;;;;;;;
9030025;1;630;60000;;;;;;;;
9090225;2;631;60200;;;;;;;;
9096256;1;632;6031;;;;;;;;
9138529;1;633;42273;;;;;;;;
9211225;3;634;72696;;;;;;;;
9253764;1;635;42539;;;;;;;;
9259849;1;636;6085;;;;;;;;
9265936;1;637;6087;;;;;;;;
9272025;3;638;6089;;;;;;;;
9302500;1;639;30475;;;;;;;;
9333025;1;640;30525;;;;;;;;
9345249;1;641;12224;;;;;;;;
9394225;2;642;48976;;;;;;;;
9492561;1;643;98336;;;;;;;;
9523396;1;644;30835;;;;;;;;
9541921;1;645;18525;;;;;;;;
9572836;1;646;30915;;;;;;;;
9641025;1;647;68189;;;;;;;;
9703225;2;648;62200;;;;;;;;
9753129;1;649;49904;;;;;;;;
9821956;1;650;68827;;;;;;;;
9828225;3;651;6269;;;;;;;;
9853321;1;652;25096;;;;;;;;
9891025;1;653;37704;;;;;;;;
9922500;2;654;31475;;;;;;;;
10017225;2;655;94725;;;;;;;;
10042561;1;656;25336;;;;;;;;
10080625;1;657;38064;;;;;;;;
10125124;2;658;44499;;;;;;;;
10144225;2;659;19101;;;;;;;;
10195249;1;660;51024;;;;;;;;
10208025;2;661;12776;;;;;;;;
10252804;2;662;44779;;;;;;;;
10259209;2;663;6405;;;;;;;;
10265616;1;664;6407;;;;;;;;
10272025;3;665;6409;;;;;;;;
10310521;1;666;38496;;;;;;;;
10336225;2;667;25704;;;;;;;;
10342656;1;668;6431;;;;;;;;
10400625;1;669;57969;;;;;;;;
10413529;1;670;12904;;;;;;;;
10445824;1;671;32295;;;;;;;;
10452289;2;672;6465;;;;;;;;
10582009;1;673;129720;;;;;;;;
10660225;2;674;78216;;;;;;;;
10712529;2;675;52304;;;;;;;;
10745284;1;676;32755;;;;;;;;
10771524;1;677;26240;;;;;;;;
10791225;2;678;19701;;;;;;;;
10817521;1;679;26296;;;;;;;;
10923025;2;680;105504;;;;;;;;
10982596;1;681;59571;;;;;;;;
10989225;2;682;6629;;;;;;;;
11122225;4;683;133000;;;;;;;;
11189025;1;684;66800;;;;;;;;
11215801;1;685;26776;;;;;;;;
11222500;3;686;6699;;;;;;;;
11235904;1;687;13404;;;;;;;;
11323225;3;688;87321;;;;;;;;
11329956;1;689;6731;;;;;;;;
11390625;1;690;60669;;;;;;;;
11485321;1;691;94696;;;;;;;;
11512449;1;692;27128;;;;;;;;
11519236;1;693;6787;;;;;;;;
11532816;1;694;13580;;;;;;;;
11587216;1;695;54400;;;;;;;;
11662225;3;696;75009;;;;;;;;
11730625;1;697;68400;;;;;;;;
11792356;1;698;61731;;;;;;;;
11799225;2;699;6869;;;;;;;;
11854249;1;700;55024;;;;;;;;
11868025;1;701;13776;;;;;;;;
11902500;1;702;34475;;;;;;;;
11937025;1;703;34525;;;;;;;;
11978521;1;704;41496;;;;;;;;
12006225;3;705;27704;;;;;;;;
12013156;1;706;6931;;;;;;;;
12054784;1;707;41628;;;;;;;;
12082576;2;708;27792;;;;;;;;
12089529;2;709;6953;;;;;;;;
12138256;2;710;48727;;;;;;;;
12152196;2;711;13940;;;;;;;;
12159169;1;712;6973;;;;;;;;
12250000;2;713;90831;;;;;;;;
12257001;2;714;7001;;;;;;;;
12362256;3;715;105255;;;;;;;;
12411529;2;716;49273;;;;;;;;
12418576;1;717;7047;;;;;;;;
12453841;1;718;35265;;;;;;;;
12475024;2;719;21183;;;;;;;;
12489156;1;720;14132;;;;;;;;
12496225;3;721;7069;;;;;;;;
12503296;2;722;7071;;;;;;;;
12510369;1;723;7073;;;;;;;;
12517444;1;724;7075;;;;;;;;
12531600;1;725;14156;;;;;;;;
12538681;1;726;7081;;;;;;;;
12574116;1;727;35435;;;;;;;;
12581209;2;728;7093;;;;;;;;
12588304;1;729;7095;;;;;;;;
12602500;2;730;14196;;;;;;;;
12638025;2;731;35525;;;;;;;;
